"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.319202733E1,-2.078108215E1,-2.026251984E1,-4.058245850E1,4.989347676E1
5.320208633E1,-2.063609314E1,-2.039517593E1,-4.041671753E1,4.975261397E1
5.321214533E1,-2.058035278E1,-2.049259949E1,-4.055145264E1,4.987903232E1
5.322220333E1,-2.087136841E1,-2.082501221E1,-4.048498535E1,5.008322266E1
5.323226233E1,-2.091755676E1,-2.091964340E1,-4.026916504E1,4.996780277E1
5.324232133E1,-2.115390015E1,-2.130683517E1,-3.976531982E1,4.982719516E1
5.325237933E1,-2.123645020E1,-2.160002899E1,-3.961450195E1,4.986839514E1
5.326243833E1,-2.133383179E1,-2.163865662E1,-3.966653442E1,4.996796766E1
5.327249708E1,-2.141362000E1,-2.167048645E1,-3.931018066E1,4.973372506E1
5.328255508E1,-2.196604919E1,-2.204853058E1,-3.931896973E1,5.014605067E1
5.329261408E1,-2.194935608E1,-2.212919617E1,-3.870907593E1,4.969776770E1
5.330267308E1,-2.191206360E1,-2.228836060E1,-3.887997437E1,4.988548843E1
5.331273108E1,-2.205072021E1,-2.229331589E1,-3.880664062E1,4.989169823E1
5.332279008E1,-2.208442688E1,-2.234304047E1,-3.913507080E1,5.018453083E1
5.333284908E1,-2.188009644E1,-2.235062027E1,-3.923822021E1,5.017894750E1
5.334290708E1,-2.172688293E1,-2.235494995E1,-3.894375610E1,4.988403922E1
5.335296608E1,-2.168791199E1,-2.232441711E1,-3.913165283E1,5.000031379E1
5.336302508E1,-2.119467163E1,-2.215497971E1,-3.896875000E1,4.958448051E1
5.337308308E1,-2.141235352E1,-2.221139526E1,-3.945983887E1,5.008905915E1
5.338314208E1,-2.116491699E1,-2.209370041E1,-3.979431152E1,5.019633989E1
5.339320108E1,-2.095602417E1,-2.173027802E1,-3.947570801E1,4.969599032E1
5.340325908E1,-2.074317932E1,-2.132958984E1,-3.980764771E1,4.969788433E1
5.341331808E1,-2.059687805E1,-2.115813065E1,-4.015493774E1,4.984292230E1
5.342337708E1,-2.048394775E1,-2.091473389E1,-4.026937866E1,4.978595251E1
5.343343508E1,-2.063253784E1,-2.078439713E1,-4.054962158E1,5.001964206E1
5.344349408E1,-2.066642761E1,-2.050657272E1,-4.032754517E1,4.973863342E1
5.345355308E1,-2.058795166E1,-2.025449371E1,-4.040390015E1,4.966470997E1
5.346361108E1,-2.050334167E1,-2.024051666E1,-4.049563599E1,4.969871295E1
5.347367008E1,-2.047486877E1,-2.016428375E1,-4.039239502E1,4.957180818E1
5.348372908E1,-2.060848999E1,-1.991754532E1,-4.059329224E1,4.969138603E1
5.349378708E1,-2.037428284E1,-2.017758179E1,-4.065322876E1,4.974868055E1
5.350384608E1,-2.033747864E1,-2.003249741E1,-4.088238525E1,4.986264547E1
5.351390508E1,-2.027188110E1,-2.009943771E1,-4.133132935E1,5.023161699E1
5.352396308E1,-1.983638000E1,-2.021261597E1,-4.135552979E1,5.012296539E1
5.353402208E1,-1.956205750E1,-2.037393188E1,-4.174331665E1,5.040114759E1
5.354408108E1,-1.927484131E1,-2.028670120E1,-4.147616577E1,5.003340964E1
5.355413908E1,-1.905697632E1,-2.013619995E1,-4.158773804E1,4.998174517E1
5.356419808E1,-1.879687500E1,-1.982832718E1,-4.177902222E1,4.991965310E1
5.357425708E1,-1.874070740E1,-1.977161407E1,-4.207470703E1,5.012396441E1
5.358431508E1,-1.856111145E1,-1.982983398E1,-4.190866089E1,4.994069515E1
5.359437408E1,-1.848590088E1,-1.973276901E1,-4.123580933E1,4.931026947E1
5.360443308E1,-1.848672485E1,-1.970267487E1,-4.157312012E1,4.958103175E1
5.361449108E1,-1.866795349E1,-1.958745193E1,-4.186749268E1,4.985025280E1
5.362455008E1,-1.861437988E1,-1.941946411E1,-4.203674316E1,4.990689833E1
5.363460908E1,-1.878802490E1,-1.935392380E1,-4.185107422E1,4.979032697E1
5.364466708E1,-1.851237488E1,-1.919868851E1,-4.216278076E1,4.988985614E1
5.365472608E1,-1.824302673E1,-1.917298889E1,-4.192932129E1,4.958305669E1
5.366478508E1,-1.810914612E1,-1.923666000E1,-4.209704590E1,4.970061906E1
5.367484308E1,-1.797338867E1,-1.925867844E1,-4.209332275E1,4.965669357E1
5.368490208E1,-1.773925781E1,-1.901852798E1,-4.247390747E1,4.980379996E1
5.369496108E1,-1.760018921E1,-1.902991104E1,-4.249575806E1,4.977744095E1
5.370501908E1,-1.781587219E1,-1.874819946E1,-4.222479248E1,4.951599121E1
5.371507808E1,-1.774194336E1,-1.882038879E1,-4.226434326E1,4.955056306E1
5.372513608E1,-1.805503845E1,-1.880681992E1,-4.266043091E1,4.999593238E1
5.373519508E1,-1.801144409E1,-1.849819565E1,-4.262905884E1,4.983805793E1
5.374525408E1,-1.776295471E1,-1.837443161E1,-4.278112793E1,4.983339447E1
5.375531308E1,-1.760353088E1,-1.833715439E1,-4.252413940E1,4.954228459E1
5.376537108E1,-1.760592651E1,-1.836352921E1,-4.293698120E1,4.990763677E1
5.377543008E1,-1.769642639E1,-1.821815872E1,-4.309469604E1,5.002217150E1
5.378548908E1,-1.747799683E1,-1.812268448E1,-4.313400269E1,4.994451175E1
5.379554708E1,-1.737374878E1,-1.795528412E1,-4.315301514E1,4.986403604E1
5.380560608E1,-1.743107605E1,-1.808187103E1,-4.287799072E1,4.969223844E1
5.381566508E1,-1.733607483E1,-1.810647202E1,-4.295053101E1,4.973059353E1
5.382572308E1,-1.742167664E1,-1.812558746E1,-4.320932007E1,4.999096997E1
5.383578208E1,-1.728346252E1,-1.824242783E1,-4.334289551E1,5.010100639E1
5.384584008E1,-1.731544495E1,-1.819032669E1,-4.287835693E1,4.969171070E1
5.385589908E1,-1.749263000E1,-1.827236938E1,-4.302838135E1,4.991305630E1
5.386595808E1,-1.760598755E1,-1.857529831E1,-4.250155640E1,4.961244603E1
5.387601608E1,-1.769767761E1,-1.856164551E1,-4.208724976E1,4.928568828E1
5.388607508E1,-1.794207764E1,-1.862406158E1,-4.167559814E1,4.904721501E1
5.389613408E1,-1.810890198E1,-1.885338974E1,-4.200765991E1,4.947753154E1
5.390619208E1,-1.818241882E1,-1.891166306E1,-4.174414062E1,4.930339370E1
5.391625108E1,-1.817825317E1,-1.867747498E1,-4.165884399E1,4.914016934E1
5.392631008E1,-1.817509460E1,-1.835272598E1,-4.188168335E1,4.920601605E1
5.393636808E1,-1.822148132E1,-1.806526184E1,-4.235684204E1,4.952250130E1
5.394642708E1,-1.810961914E1,-1.755141449E1,-4.267611694E1,4.957077176E1
5.395648608E1,-1.827873230E1,-1.684929276E1,-4.317626953E1,4.982169178E1
5.396654408E1,-1.824909973E1,-1.653209305E1,-4.303839111E1,4.958470380E1
5.397660308E1,-1.802337646E1,-1.639986420E1,-4.306768799E1,4.948356690E1
5.398666208E1,-1.791314697E1,-1.630472565E1,-4.338946533E1,4.969276220E1
5.399672008E1,-1.799964905E1,-1.616979980E1,-4.324771118E1,4.955617332E1
5.400677908E1,-1.798144531E1,-1.664641571E1,-4.341464233E1,4.985244929E1
5.401683808E1,-1.753736877E1,-1.652986145E1,-4.305334473E1,4.933949853E1
5.402689608E1,-1.741729736E1,-1.688049316E1,-4.328021240E1,4.961340628E1
5.403695508E1,-1.744567871E1,-1.683454895E1,-4.319970703E1,4.953754568E1
5.404701408E1,-1.706690979E1,-1.702350616E1,-4.315328979E1,4.942960239E1
5.405707208E1,-1.684199524E1,-1.686653900E1,-4.323272705E1,4.936802234E1
5.406713108E1,-1.737290955E1,-1.684625244E1,-4.354104614E1,4.981402319E1
5.407719008E1,-1.716065979E1,-1.632252502E1,-4.367846680E1,4.968623078E1
5.408724808E1,-1.706155396E1,-1.595007324E1,-4.410583496E1,4.990817706E1
5.409730708E1,-1.740948486E1,-1.573842239E1,-4.354797363E1,4.946932494E1
5.410736608E1,-1.742704773E1,-1.581956863E1,-4.334390259E1,4.932194882E1
5.411742408E1,-1.769612122E1,-1.558819199E1,-4.358651733E1,4.955732972E1
5.412748308E1,-1.770692444E1,-1.574941254E1,-4.364581299E1,4.966423421E1
5.413754208E1,-1.741850281E1,-1.576645660E1,-4.331732178E1,4.927855274E1
5.414760008E1,-1.727412415E1,-1.571813583E1,-4.378469849E1,4.962413708E1
5.415765908E1,-1.748469543E1,-1.583443832E1,-4.385803223E1,4.979930725E1
5.416771808E1,-1.725137329E1,-1.578770065E1,-4.426284790E1,5.006057407E1
5.417777608E1,-1.714392090E1,-1.582177353E1,-4.413931274E1,4.992515870E1
5.418783508E1,-1.710655212E1,-1.575788498E1,-4.385610962E1,4.964175073E1
5.419789408E1,-1.682676697E1,-1.549258423E1,-4.387402344E1,4.947817888E1
5.420795208E1,-1.684545898E1,-1.527326965E1,-4.400115967E1,4.952922679E1
5.421801108E1,-1.675735474E1,-1.506691360E1,-4.398471069E1,4.942140830E1
5.422807008E1,-1.704702759E1,-1.497855759E1,-4.419839478E1,4.968356305E1
5.423812808E1,-1.706617737E1,-1.457791138E1,-4.443420410E1,4.978120533E1
5.424818708E1,-1.723199463E1,-1.441353989E1,-4.450112915E1,4.985019826E1
5.425824608E1,-1.691477966E1,-1.441658783E1,-4.422625732E1,4.949656162E1
5.426830446E1,-1.698164368E1,-1.403630066E1,-4.446823120E1,4.962678253E1
5.427836346E1,-1.698912048E1,-1.413725281E1,-4.435058594E1,4.955266496E1
5.428842246E1,-1.685043335E1,-1.405551529E1,-4.433923340E1,4.947183272E1
5.429848046E1,-1.694667053E1,-1.416085052E1,-4.448867798E1,4.966851918E1
5.430853946E1,-1.689602661E1,-1.382308197E1,-4.404260254E1,4.915591672E1
5.431859846E1,-1.687918091E1,-1.381122208E1,-4.434365845E1,4.941676485E1
5.432865646E1,-1.687202454E1,-1.376773071E1,-4.448336792E1,4.952762504E1
5.433871546E1,-1.694636536E1,-1.378056717E1,-4.458721924E1,4.964980815E1
5.434877446E1,-1.691229248E1,-1.365724564E1,-4.413723755E1,4.920001762E1
5.435883246E1,-1.685984802E1,-1.363113022E1,-4.415878296E1,4.919410837E1
5.436889146E1,-1.692050171E1,-1.351098251E1,-4.449569702E1,4.948451354E1
5.437895046E1,-1.641113281E1,-1.338531113E1,-4.475134277E1,4.950933765E1
5.438900846E1,-1.641897583E1,-1.343027496E1,-4.417715454E1,4.900587757E1
5.439906746E1,-1.631843567E1,-1.366321564E1,-4.452478027E1,4.935008473E1
5.440912646E1,-1.621234131E1,-1.391008759E1,-4.439196777E1,4.926436187E1
5.441918446E1,-1.627912903E1,-1.383811188E1,-4.448379517E1,4.934887450E1
5.442924346E1,-1.609594727E1,-1.397886658E1,-4.451181030E1,4.935371805E1
5.443930246E1,-1.591619873E1,-1.393928528E1,-4.460275269E1,4.936633066E1
5.444936046E1,-1.584698486E1,-1.397537231E1,-4.463696289E1,4.938518418E1
5.445941946E1,-1.635693359E1,-1.404966736E1,-4.442230225E1,4.937897697E1
5.446947846E1,-1.642918396E1,-1.415301895E1,-4.456179810E1,4.955784378E1
5.447953646E1,-1.657852173E1,-1.433921051E1,-4.433450317E1,4.945713813E1
5.448959546E1,-1.660592651E1,-1.427116394E1,-4.414245605E1,4.927453036E1
5.449965446E1,-1.653892517E1,-1.417341232E1,-4.426046753E1,4.932961229E1
5.450971246E1,-1.666390991E1,-1.446112823E1,-4.447021484E1,4.964282558E1
5.451977146E1,-1.655168152E1,-1.476652908E1,-4.436138916E1,4.959779623E1
5.452983046E1,-1.668521118E1,-1.500352478E1,-4.373547363E1,4.915581026E1
5.453988846E1,-1.643618774E1,-1.528357315E1,-4.372323608E1,4.914730155E1
5.454994746E1,-1.661892700E1,-1.539383316E1,-4.366949463E1,4.919536152E1
5.456000646E1,-1.668222046E1,-1.544293976E1,-4.350326538E1,4.908477327E1
5.457006446E1,-1.689645386E1,-1.577190018E1,-4.375659180E1,4.948618306E1
5.458012346E1,-1.687051392E1,-1.599296951E1,-4.371368408E1,4.951035740E1
5.459018246E1,-1.688943481E1,-1.601307297E1,-4.345538330E1,4.929545468E1
5.460024046E1,-1.689227295E1,-1.627244949E1,-4.364086914E1,4.954459564E1
5.461029946E1,-1.693417358E1,-1.622729874E1,-4.368377686E1,4.958189004E1
5.462035846E1,-1.691192627E1,-1.628030396E1,-4.385235596E1,4.974023191E1
5.463041646E1,-1.683348083E1,-1.627816391E1,-4.405679321E1,4.989334350E1
5.464047546E1,-1.641343689E1,-1.646766663E1,-4.384457397E1,4.962793187E1
5.465053446E1,-1.631086731E1,-1.637365723E1,-4.383926392E1,4.955826978E1
5.466059246E1,-1.652153015E1,-1.621202469E1,-4.367361450E1,4.942848679E1
5.467065146E1,-1.642939758E1,-1.624850464E1,-4.398486328E1,4.968508031E1
5.468071046E1,-1.654394531E1,-1.640652466E1,-4.395101929E1,4.974503266E1
5.469076846E1,-1.669317627E1,-1.635973740E1,-4.380639648E1,4.965182287E1
5.470082746E1,-1.687690735E1,-1.655561829E1,-4.377996826E1,4.975544311E1
5.471088646E1,-1.663246155E1,-1.646206665E1,-4.381414795E1,4.967210461E1
5.472094546E1,-1.671122742E1,-1.656934738E1,-4.385723877E1,4.977213866E1
5.473100346E1,-1.669995117E1,-1.656712341E1,-4.362542725E1,4.956345276E1
5.474106246E1,-1.685572815E1,-1.683975983E1,-4.313308716E1,4.927632586E1
5.475112146E1,-1.680999756E1,-1.683575821E1,-4.330072021E1,4.940618528E1
5.476117946E1,-1.638284302E1,-1.691538620E1,-4.341213989E1,4.938766775E1
5.477123846E1,-1.640980530E1,-1.733514023E1,-4.356097412E1,4.967239941E1
5.478129746E1,-1.640457153E1,-1.719161987E1,-4.360623169E1,4.966049943E1
5.479135546E1,-1.636578369E1,-1.707182693E1,-4.349780273E1,4.951105930E1
5.480141446E1,-1.627246094E1,-1.712672043E1,-4.356872559E1,4.956159185E1
5.481147346E1,-1.621376038E1,-1.721494675E1,-4.357458496E1,4.957806845E1
5.482153146E1,-1.610905457E1,-1.713482666E1,-4.319262695E1,4.918035123E1
5.483159046E1,-1.619097900E1,-1.692071915E1,-4.347052002E1,4.937757232E1
5.484164846E1,-1.610504150E1,-1.655966949E1,-4.387548828E1,4.958481106E1
5.485170746E1,-1.612828064E1,-1.644303894E1,-4.378665161E1,4.947490096E1
5.486176646E1,-1.626840210E1,-1.606983185E1,-4.366088867E1,4.928664730E1
5.487182446E1,-1.617184448E1,-1.589389420E1,-4.393618774E1,4.944221901E1
5.488188346E1,-1.627891541E1,-1.559106064E1,-4.410317993E1,4.952953400E1
5.489194246E1,-1.589791870E1,-1.570592117E1,-4.428689575E1,4.960593628E1
5.490200146E1,-1.616055298E1,-1.541005325E1,-4.449746704E1,4.978612042E1
5.491205946E1,-1.615745544E1,-1.548767471E1,-4.434432983E1,4.967243726E1
5.492211846E1,-1.631546021E1,-1.537846756E1,-4.445980835E1,4.979323312E1
5.493217646E1,-1.597308350E1,-1.522541046E1,-4.401339722E1,4.923547151E1
5.494223546E1,-1.611367798E1,-1.514965820E1,-4.377685547E1,4.904666998E1
5.495229446E1,-1.629161072E1,-1.532871246E1,-4.387741089E1,4.925051464E1
5.496235346E1,-1.602325439E1,-1.511806107E1,-4.406851196E1,4.926798350E1
5.497241146E1,-1.587249756E1,-1.507830048E1,-4.385147095E1,4.901268028E1
5.498247046E1,-1.578567505E1,-1.501428223E1,-4.414852905E1,4.923117737E1
5.499252946E1,-1.537460327E1,-1.493584061E1,-4.412811279E1,4.905861901E1
5.500258746E1,-1.560751343E1,-1.495998383E1,-4.398852539E1,4.901414038E1
5.501264646E1,-1.552844238E1,-1.494696808E1,-4.412680054E1,4.910925476E1
5.502270546E1,-1.543415833E1,-1.476450348E1,-4.449945068E1,4.935995257E1
5.503276346E1,-1.540200806E1,-1.488902664E1,-4.444845581E1,4.934136389E1
5.504282246E1,-1.536685181E1,-1.491762543E1,-4.442080688E1,4.931413354E1
5.505288146E1,-1.541497803E1,-1.441366196E1,-4.447738647E1,4.923020522E1
5.506293946E1,-1.559754944E1,-1.432472229E1,-4.523922729E1,4.995066469E1
5.507299846E1,-1.551783752E1,-1.421416473E1,-4.488452148E1,4.957283560E1
5.508305746E1,-1.558102417E1,-1.391038895E1,-4.461547852E1,4.926264465E1
5.509311546E1,-1.545063782E1,-1.392774200E1,-4.475671387E1,4.935450985E1
5.510317446E1,-1.535542297E1,-1.384769058E1,-4.486337280E1,4.939908672E1
5.511323346E1,-1.523257446E1,-1.359932709E1,-4.474053955E1,4.918016776E1
5.512329146E1,-1.509490967E1,-1.342827988E1,-4.466595459E1,4.902267330E1
5.513335046E1,-1.521179199E1,-1.347761154E1,-4.520397949E1,4.956253011E1
5.514340946E1,-1.531585693E1,-1.354398346E1,-4.533358765E1,4.973076644E1
5.515346746E1,-1.557160950E1,-1.343820190E1,-4.541857910E1,4.985887705E1
5.516352646E1,-1.561355591E1,-1.334776306E1,-4.534390259E1,4.977966863E1
5.517358546E1,-1.553169250E1,-1.299846268E1,-4.524795532E1,4.957389399E1
5.518364346E1,-1.567100525E1,-1.317419815E1,-4.516076660E1,4.958462204E1
5.519370246E1,-1.547572327E1,-1.316691589E1,-4.554827881E1,4.987495752E1
5.520376146E1,-1.554170227E1,-1.338107681E1,-4.521002197E1,4.964417199E1
5.521381946E1,-1.571910095E1,-1.316958618E1,-4.540747070E1,4.982335327E1
5.522387846E1,-1.552896118E1,-1.333053207E1,-4.541668701E1,4.981492929E1
5.523393746E1,-1.531964111E1,-1.355080795E1,-4.516329956E1,4.957861865E1
5.524399546E1,-1.540721130E1,-1.330917358E1,-4.540267944E1,4.975861295E1
5.525405446E1,-1.565104675E1,-1.333481598E1,-4.454281616E1,4.905950523E1
5.526411346E1,-1.569291687E1,-1.322427368E1,-4.453771973E1,4.903832718E1
5.527417487E1,-1.572283936E1,-1.318319702E1,-4.435244751E1,4.886863985E1
5.528423387E1,-1.589468384E1,-1.349066925E1,-4.426177979E1,4.892590603E1
5.529429287E1,-1.587069702E1,-1.364558411E1,-4.464898682E1,4.931138827E1
5.530435087E1,-1.613629150E1,-1.368245697E1,-4.423242188E1,4.903158856E1
5.531440987E1,-1.631268311E1,-1.387660217E1,-4.421353149E1,4.912738630E1
5.532446887E1,-1.599194336E1,-1.397513962E1,-4.384973145E1,4.872212770E1
5.533452687E1,-1.582083130E1,-1.387895203E1,-4.403298950E1,4.880397706E1
5.534458587E1,-1.585789490E1,-1.376472855E1,-4.427023315E1,4.899789920E1
5.535464487E1,-1.559989929E1,-1.357341385E1,-4.446722412E1,4.904006976E1
5.536470287E1,-1.560942078E1,-1.319255066E1,-4.477951050E1,4.922298214E1
5.537476187E1,-1.563854980E1,-1.299713135E1,-4.506582642E1,4.944105959E1
5.538482087E1,-1.553221130E1,-1.283722305E1,-4.536932373E1,4.964291913E1
5.539487887E1,-1.539913940E1,-1.263107300E1,-4.513232422E1,4.933157395E1
5.540493787E1,-1.534765625E1,-1.261956787E1,-4.512939453E1,4.930990059E1
5.541499687E1,-1.557711792E1,-1.272381592E1,-4.508480835E1,4.936782392E1
5.542505487E1,-1.551109314E1,-1.281325150E1,-4.469900513E1,4.901810363E1
5.543511387E1,-1.512641907E1,-1.334689713E1,-4.435314941E1,4.872525094E1
5.544517287E1,-1.503787231E1,-1.368922043E1,-4.462643433E1,4.904131932E1
5.545523087E1,-1.507064819E1,-1.387705612E1,-4.459930420E1,4.907947696E1
5.546528987E1,-1.457907104E1,-1.405181122E1,-4.462646484E1,4.900534742E1
5.547534887E1,-1.446693420E1,-1.414393616E1,-4.429998779E1,4.870145823E1
5.548540687E1,-1.435072327E1,-1.411919022E1,-4.440325928E1,4.875391497E1
5.549546587E1,-1.401441956E1,-1.397814178E1,-4.454089355E1,4.874098483E1
5.550552487E1,-1.388783264E1,-1.378849411E1,-4.464791870E1,4.874865239E1
5.551558287E1,-1.375354004E1,-1.341062927E1,-4.477008057E1,4.871719363E1
5.552564187E1,-1.352880859E1,-1.311806870E1,-4.516748047E1,4.894092030E1
5.553570087E1,-1.337216187E1,-1.297887039E1,-4.525802612E1,4.894440436E1
5.554575887E1,-1.344830322E1,-1.264959717E1,-4.506137085E1,4.869698462E1
5.555581787E1,-1.367181396E1,-1.246510696E1,-4.528723145E1,4.892065740E1
5.556587687E1,-1.322421265E1,-1.215255737E1,-4.523419189E1,4.866925690E1
5.557593487E1,-1.325401306E1,-1.211286545E1,-4.512289429E1,4.856403979E1
5.558599387E1,-1.312388611E1,-1.192938232E1,-4.531842041E1,4.866524199E1
5.559605287E1,-1.329388428E1,-1.190132904E1,-4.543167114E1,4.880989382E1
5.560611087E1,-1.322579956E1,-1.195140457E1,-4.549664307E1,4.886412156E1
5.561616987E1,-1.332077026E1,-1.196169662E1,-4.544464111E1,4.884404275E1
5.562622887E1,-1.286721802E1,-1.175431824E1,-4.534741211E1,4.858103624E1
5.563628688E1,-1.305035400E1,-1.186154556E1,-4.557446289E1,4.886757279E1
5.564634587E1,-1.293025208E1,-1.147306442E1,-4.581036377E1,4.896337463E1
5.565640487E1,-1.254005432E1,-1.117588043E1,-4.564880371E1,4.864120214E1
5.566646287E1,-1.240034485E1,-1.102363968E1,-4.570751953E1,4.862578047E1
5.567652187E1,-1.221580505E1,-1.106718063E1,-4.570166016E1,4.858343464E1
5.568658087E1,-1.209359741E1,-1.099927521E1,-4.608834839E1,4.890168720E1
5.569663887E1,-1.204794312E1,-1.091568756E1,-4.578948975E1,4.858994278E1
5.570669787E1,-1.172232056E1,-1.061065674E1,-4.571932983E1,4.837619204E1
5.571675687E1,-1.147840881E1,-1.059834290E1,-4.569152832E1,4.828865810E1
5.572681487E1,-1.144569397E1,-1.048005676E1,-4.587231445E1,4.842628143E1
5.573687387E1,-1.152194214E1,-1.033304977E1,-4.584811401E1,4.838984012E1
5.574693287E1,-1.165704346E1,-1.039397430E1,-4.592492676E1,4.850794019E1
5.575699088E1,-1.176142883E1,-1.037142563E1,-4.606552124E1,4.866138022E1
5.576704987E1,-1.184521484E1,-1.008419418E1,-4.594863892E1,4.851059168E1
5.577710887E1,-1.189527893E1,-1.021111679E1,-4.615295410E1,4.874279166E1
5.578716687E1,-1.172117615E1,-9.972297668E0,-4.594909668E1,4.845773598E1
5.579722587E1,-1.167010498E1,-9.769966125E0,-4.567111206E1,4.814035797E1
5.580728487E1,-1.200848389E1,-9.549392700E0,-4.616531372E1,4.864802953E1
5.581734287E1,-1.182341003E1,-9.736152649E0,-4.601007080E1,4.849239433E1
5.582740187E1,-1.155867004E1,-9.825298309E0,-4.612155151E1,4.855241347E1
5.583746087E1,-1.173576355E1,-1.010348511E1,-4.619631958E1,4.872277188E1
5.584751887E1,-1.164051819E1,-1.001686859E1,-4.587139893E1,4.837380034E1
5.585757787E1,-1.171160889E1,-1.014215851E1,-4.587344360E1,4.841898378E1
5.586763687E1,-1.165992737E1,-1.033333588E1,-4.570767212E1,4.828998889E1
5.587769488E1,-1.172457886E1,-1.011751938E1,-4.586895752E1,4.841271746E1
5.588775387E1,-1.180599976E1,-1.029345703E1,-4.624832153E1,4.882872241E1
5.589781287E1,-1.197543335E1,-9.980537415E0,-4.570944214E1,4.829467084E1
5.590787087E1,-1.175773621E1,-9.994667053E0,-4.573608398E1,4.826931850E1
5.591792987E1,-1.195953369E1,-1.026399231E1,-4.549404907E1,4.814653139E1
5.592798887E1,-1.198054504E1,-1.048933029E1,-4.516653442E1,4.789128670E1
5.593804687E1,-1.205758667E1,-1.062384033E1,-4.556823730E1,4.831889517E1
5.594810587E1,-1.201568604E1,-1.085212708E1,-4.553100586E1,4.832409200E1
5.595816487E1,-1.222767639E1,-1.102153397E1,-4.539941406E1,4.829179100E1
5.596822287E1,-1.228350830E1,-1.120160294E1,-4.559188843E1,4.852814415E1
5.597828187E1,-1.264253235E1,-1.114151764E1,-4.573892212E1,4.874439492E1
5.598834087E1,-1.272543335E1,-1.104776382E1,-4.551574707E1,4.853527553E1
5.599839888E1,-1.251333618E1,-1.135250473E1,-4.573623657E1,4.875721774E1
5.600845787E1,-1.244616699E1,-1.171342468E1,-4.527148438E1,4.839027473E1
5.601851687E1,-1.234727478E1,-1.168188858E1,-4.515023804E1,4.824381525E1
5.602857487E1,-1.229286194E1,-1.189599228E1,-4.460745239E1,4.777503423E1
5.603863387E1,-1.250839233E1,-1.176702118E1,-4.518722534E1,4.834054199E1
5.604869287E1,-1.241877747E1,-1.202382660E1,-4.511544800E1,4.831358078E1
5.605875087E1,-1.231469727E1,-1.202540207E1,-4.515585327E1,4.832507784E1
5.606880987E1,-1.197471619E1,-1.220824814E1,-4.498004150E1,4.812108981E1
5.607886887E1,-1.160276794E1,-1.226245880E1,-4.475552368E1,4.783355538E1
5.608892687E1,-1.161770630E1,-1.244405365E1,-4.454537964E1,4.768769672E1
5.609898587E1,-1.147750854E1,-1.249961090E1,-4.487899780E1,4.798018256E1
5.610904487E1,-1.138977051E1,-1.292964172E1,-4.514630127E1,4.832277957E1
5.611910288E1,-1.129901123E1,-1.293108368E1,-4.508886719E1,4.824817638E1
5.612916187E1,-1.091117859E1,-1.284274673E1,-4.497619629E1,4.802965953E1
5.613922087E1,-1.102960205E1,-1.277888489E1,-4.467831421E1,4.776090222E1
5.614927887E1,-1.114292908E1,-1.321779633E1,-4.478152466E1,4.800270783E1
5.615933787E1,-1.120155334E1,-1.334373856E1,-4.510806274E1,4.835563546E1
5.616939687E1,-1.131660461E1,-1.334580994E1,-4.507757568E1,4.835456558E1
5.617945487E1,-1.125886536E1,-1.335710907E1,-4.483297729E1,4.811621624E1
5.618951387E1,-1.127149963E1,-1.363678360E1,-4.412716675E1,4.754172290E1
5.619957287E1,-1.106842041E1,-1.382966614E1,-4.407354736E1,4.749997024E1
5.620963087E1,-1.109605408E1,-1.402651596E1,-4.431570435E1,4.778856786E1
5.621968987E1,-1.123860168E1,-1.441473389E1,-4.406622314E1,4.770663207E1
5.622974887E1,-1.082801819E1,-1.415375519E1,-4.419903564E1,4.765636910E1
5.623980688E1,-1.051844788E1,-1.455027390E1,-4.460476685E1,4.808256900E1
5.624986587E1,-1.037686157E1,-1.442941666E1,-4.467245483E1,4.807822316E1
5.625992487E1,-1.036750793E1,-1.461090469E1,-4.446484375E1,4.793835715E1
5.626997883E1,-1.026853943E1,-1.436873245E1,-4.434957886E1,4.773665802E1
5.628003783E1,-1.010049438E1,-1.423289108E1,-4.482269287E1,4.810061301E1
5.629009683E1,-9.911575317E0,-1.400516510E1,-4.459689331E1,4.778354181E1
5.630015483E1,-1.032308960E1,-1.400407791E1,-4.450167847E1,4.778158394E1
5.631021383E1,-1.037666321E1,-1.394628525E1,-4.444488525E1,4.772338878E1
5.632027283E1,-1.033256531E1,-1.394633102E1,-4.420068359E1,4.748644528E1
5.633033083E1,-1.039469910E1,-1.373141861E1,-4.429922485E1,4.752917997E1
5.634038983E1,-1.052082825E1,-1.341651154E1,-4.438189697E1,4.754412043E1
5.635044883E1,-1.062893677E1,-1.332232285E1,-4.388922119E1,4.708208066E1
5.636050683E1,-1.025381470E1,-1.366999817E1,-4.399472046E1,4.719687483E1
5.637056583E1,-1.025398254E1,-1.370510483E1,-4.405395508E1,4.726230014E1
5.638062483E1,-1.024293518E1,-1.357306671E1,-4.413403320E1,4.729649826E1
5.639068283E1,-1.030270386E1,-1.362885284E1,-4.408966064E1,4.728413595E1
5.640074183E1,-1.036358643E1,-1.396912003E1,-4.394808960E1,4.726494279E1
5.641080083E1,-1.028416443E1,-1.359513474E1,-4.402706909E1,4.721201689E1
5.642085883E1,-1.005648804E1,-1.389447403E1,-4.440551758E1,4.760293427E1
5.643091783E1,-1.026609802E1,-1.384533691E1,-4.459265137E1,4.780785164E1
5.644097683E1,-9.997344971E0,-1.375418854E1,-4.452233887E1,4.765882150E1
