"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.388186025E1,-1.953723145E1,-2.154862976E1,-4.418395996E1,5.289866893E1
9.389191925E1,-1.945440674E1,-2.145934677E1,-4.398120117E1,5.266235431E1
9.390197925E1,-1.947917175E1,-2.151086044E1,-4.393469238E1,5.265370304E1
9.391203825E1,-1.969458008E1,-2.145366287E1,-4.376535034E1,5.256940199E1
9.392209725E1,-2.002632141E1,-2.136395264E1,-4.406677246E1,5.290890716E1
9.393215625E1,-2.027352905E1,-2.155701447E1,-4.413467407E1,5.313746615E1
9.394221525E1,-2.061888123E1,-2.147749710E1,-4.456887817E1,5.359856385E1
9.395227525E1,-2.053059387E1,-2.122988510E1,-4.395349121E1,5.295396771E1
9.396233425E1,-2.072473145E1,-2.166890717E1,-4.354623413E1,5.287088554E1
9.397239325E1,-2.069064331E1,-2.147584152E1,-4.346096802E1,5.270835067E1
9.398245225E1,-2.071754456E1,-2.135704422E1,-4.335650635E1,5.258447140E1
9.399251225E1,-2.085069275E1,-2.161209488E1,-4.335440063E1,5.273934099E1
9.400257125E1,-2.043908691E1,-2.149387360E1,-4.330914307E1,5.249213988E1
9.401263025E1,-2.033488464E1,-2.175447464E1,-4.347586060E1,5.269644347E1
9.402268925E1,-2.045135498E1,-2.189200211E1,-4.356427002E1,5.287119536E1
9.403274825E1,-2.043739319E1,-2.152063751E1,-4.340167236E1,5.257879842E1
9.404280825E1,-2.049237061E1,-2.137252426E1,-4.361309814E1,5.271455564E1
9.405286725E1,-2.058087158E1,-2.101568222E1,-4.373590088E1,5.270730689E1
9.406292625E1,-2.043336487E1,-2.075625610E1,-4.433026123E1,5.304259258E1
9.407298525E1,-2.044926453E1,-2.050494766E1,-4.437207031E1,5.298590305E1
9.408304525E1,-1.974324036E1,-2.022613907E1,-4.456503296E1,5.277247771E1
9.409310425E1,-1.912536621E1,-2.007891083E1,-4.493203735E1,5.279990789E1
9.410316325E1,-1.865829468E1,-1.992291641E1,-4.557025146E1,5.311969858E1
9.411322225E1,-1.821873474E1,-1.993674469E1,-4.566693115E1,5.305529837E1
9.412328125E1,-1.798562622E1,-2.011644745E1,-4.573138428E1,5.309909337E1
9.413334125E1,-1.779139709E1,-2.031825638E1,-4.579711914E1,5.316710895E1
9.414340025E1,-1.765576172E1,-2.075905228E1,-4.525897217E1,5.283028237E1
9.415345925E1,-1.743917847E1,-2.126034546E1,-4.512347412E1,5.284179360E1
9.416351825E1,-1.752529907E1,-2.170112228E1,-4.516775513E1,5.308673016E1
9.417357725E1,-1.758786011E1,-2.204790497E1,-4.494641113E1,5.306244256E1
9.418363725E1,-1.754167175E1,-2.227931976E1,-4.462112427E1,5.286892346E1
9.419369625E1,-1.768969727E1,-2.279697418E1,-4.449966431E1,5.303628517E1
9.420375525E1,-1.743875122E1,-2.290214539E1,-4.398541260E1,5.256743126E1
9.421381425E1,-1.705549622E1,-2.282753372E1,-4.410174561E1,5.250666827E1
9.422387425E1,-1.694416809E1,-2.293394089E1,-4.411428833E1,5.252752528E1
9.423393325E1,-1.685073853E1,-2.298860931E1,-4.454605103E1,5.288453658E1
9.424399225E1,-1.625016785E1,-2.286335373E1,-4.444931030E1,5.255989046E1
9.425405125E1,-1.601596069E1,-2.301956558E1,-4.456161499E1,5.265120062E1
9.426411025E1,-1.600079346E1,-2.295449448E1,-4.443725586E1,5.251289286E1
9.427417025E1,-1.574621582E1,-2.320449448E1,-4.456518555E1,5.265403726E1
9.428422925E1,-1.549578857E1,-2.334835815E1,-4.455035400E1,5.263078314E1
9.429428825E1,-1.516853333E1,-2.354415894E1,-4.466720581E1,5.272163786E1
9.430434725E1,-1.503140259E1,-2.381712341E1,-4.439651489E1,5.257612544E1
9.431440725E1,-1.498617554E1,-2.389624405E1,-4.400543213E1,5.226943652E1
9.432446625E1,-1.515870667E1,-2.419334030E1,-4.395980835E1,5.241725720E1
9.433452525E1,-1.534419250E1,-2.439641190E1,-4.415103149E1,5.272516229E1
9.434458425E1,-1.549383545E1,-2.451115799E1,-4.407412720E1,5.275779081E1
9.435464325E1,-1.591358948E1,-2.467197037E1,-4.373663330E1,5.267676475E1
9.436470325E1,-1.594636536E1,-2.485864258E1,-4.337982178E1,5.247902073E1
9.437476225E1,-1.630621338E1,-2.494598007E1,-4.371188354E1,5.290485119E1
9.438482125E1,-1.634176636E1,-2.507657242E1,-4.378439331E1,5.303735391E1
9.439488025E1,-1.620075989E1,-2.500344467E1,-4.366412354E1,5.286012250E1
9.440494025E1,-1.587770081E1,-2.500384140E1,-4.379672241E1,5.287198088E1
9.441499925E1,-1.555818176E1,-2.507536697E1,-4.397143555E1,5.295581359E1
9.442505825E1,-1.517236328E1,-2.508036423E1,-4.378015137E1,5.268706607E1
9.443511725E1,-1.484660339E1,-2.494227982E1,-4.402999878E1,5.273689171E1
9.444517625E1,-1.463078308E1,-2.510978317E1,-4.411273193E1,5.282512795E1
9.445523625E1,-1.437033081E1,-2.523628998E1,-4.374649048E1,5.250840093E1
9.446529525E1,-1.469586182E1,-2.522666931E1,-4.376531982E1,5.260947081E1
9.447535425E1,-1.535499573E1,-2.548407745E1,-4.380642700E1,5.295485949E1
9.448541325E1,-1.569441223E1,-2.574471283E1,-4.349771118E1,5.292594536E1
9.449547325E1,-1.631954956E1,-2.586406326E1,-4.311489868E1,5.285992768E1
9.450553225E1,-1.672271729E1,-2.621155930E1,-4.293679810E1,5.301192078E1
9.451559125E1,-1.737739563E1,-2.639712143E1,-4.245681763E1,5.292790627E1
9.452565025E1,-1.806521606E1,-2.624831772E1,-4.214874268E1,5.283789098E1
9.453570925E1,-1.843498230E1,-2.633227539E1,-4.204223633E1,5.292246154E1
9.454576925E1,-1.943957520E1,-2.638193130E1,-4.206280518E1,5.332150563E1
9.455582825E1,-1.981185913E1,-2.606178284E1,-4.189221191E1,5.316656568E1
9.456588725E1,-2.002389526E1,-2.584920502E1,-4.194644165E1,5.318497672E1
9.457594625E1,-2.003562927E1,-2.567044830E1,-4.248043823E1,5.352556388E1
9.458600625E1,-1.956436157E1,-2.575204086E1,-4.273138428E1,5.359013953E1
9.459606525E1,-1.891058350E1,-2.598370361E1,-4.282669067E1,5.354333250E1
9.460612425E1,-1.835067749E1,-2.595980835E1,-4.289807129E1,5.339385296E1
9.461618325E1,-1.804653931E1,-2.586266708E1,-4.297613525E1,5.330575326E1
9.462624225E1,-1.777136230E1,-2.569779587E1,-4.293368530E1,5.309895822E1
9.463630225E1,-1.753186035E1,-2.586008835E1,-4.278131104E1,5.297500232E1
9.464636125E1,-1.761479187E1,-2.584835815E1,-4.343145752E1,5.352298585E1
9.465642025E1,-1.765026855E1,-2.606789017E1,-4.277731323E1,5.311276123E1
9.466647925E1,-1.774102783E1,-2.584361649E1,-4.245587158E1,5.277440301E1
9.467653925E1,-1.832472229E1,-2.580424881E1,-4.265539551E1,5.311438101E1
9.468659825E1,-1.866545105E1,-2.573306274E1,-4.258129883E1,5.313903077E1
9.469665725E1,-1.864253235E1,-2.547550964E1,-4.216625977E1,5.267389360E1
9.470671625E1,-1.881105042E1,-2.545234680E1,-4.221670532E1,5.276293949E1
9.471677525E1,-1.894050598E1,-2.542406464E1,-4.209631348E1,5.269938745E1
9.472683525E1,-1.905007935E1,-2.541170120E1,-4.193948364E1,5.260779761E1
9.473689425E1,-1.938121033E1,-2.519326019E1,-4.241067505E1,5.299997199E1
9.474695325E1,-1.919253540E1,-2.489060974E1,-4.232730103E1,5.272092830E1
9.475701225E1,-1.930155945E1,-2.469186401E1,-4.261248779E1,5.289671504E1
9.476707225E1,-1.961773682E1,-2.482255936E1,-4.270053101E1,5.314461778E1
9.477713125E1,-1.978836060E1,-2.472319794E1,-4.230139160E1,5.284149376E1
9.478719025E1,-1.983117676E1,-2.440648651E1,-4.228448486E1,5.269658258E1
9.479724925E1,-1.991302490E1,-2.450269318E1,-4.240042114E1,5.286498129E1
9.480730825E1,-2.005838013E1,-2.429636383E1,-4.234594727E1,5.278097345E1
9.481736825E1,-2.014649963E1,-2.414904785E1,-4.245135498E1,5.283157673E1
9.482742725E1,-2.042909241E1,-2.400172424E1,-4.246517944E1,5.288404342E1
9.483748625E1,-2.068595886E1,-2.397940063E1,-4.233181763E1,5.286684530E1
9.484754525E1,-2.066609192E1,-2.392627335E1,-4.263223267E1,5.307599432E1
9.485760425E1,-2.064588928E1,-2.383089828E1,-4.235769653E1,5.280472434E1
9.486766425E1,-2.076322937E1,-2.374347305E1,-4.231069946E1,5.277366290E1
9.487772325E1,-2.093286133E1,-2.375299835E1,-4.244458008E1,5.295216702E1
9.488778225E1,-2.115744019E1,-2.386440277E1,-4.260409546E1,5.321894348E1
9.489784125E1,-2.129565430E1,-2.367004776E1,-4.205252075E1,5.274647433E1
9.490790125E1,-2.124201965E1,-2.367922592E1,-4.227020264E1,5.290273311E1
9.491796025E1,-2.137889099E1,-2.386662292E1,-4.191983032E1,5.276310116E1
9.492801925E1,-2.176599121E1,-2.390258026E1,-4.219625854E1,5.315652313E1
9.493807825E1,-2.153211975E1,-2.372591019E1,-4.238034058E1,5.312856353E1
9.494813825E1,-2.169767761E1,-2.386711502E1,-4.235632324E1,5.323989587E1
9.495819725E1,-2.141334534E1,-2.397487640E1,-4.219726562E1,5.304653884E1
9.496825625E1,-2.129603577E1,-2.424454880E1,-4.258377075E1,5.342936287E1
9.497831525E1,-2.063078308E1,-2.450984192E1,-4.286691284E1,5.351573393E1
9.498837425E1,-2.008241272E1,-2.451087952E1,-4.280453491E1,5.325706267E1
9.499843425E1,-1.991691589E1,-2.472706985E1,-4.275543213E1,5.325540817E1
9.500849325E1,-1.930697632E1,-2.464633179E1,-4.297329712E1,5.316864932E1
9.501855225E1,-1.865144348E1,-2.478919983E1,-4.306860352E1,5.307810642E1
9.502861125E1,-1.839877319E1,-2.478540039E1,-4.315350342E1,5.305709929E1
9.503867025E1,-1.778599548E1,-2.445201492E1,-4.353387451E1,5.300415926E1
9.504873025E1,-1.723617554E1,-2.410250473E1,-4.401980591E1,5.306373332E1
9.505878925E1,-1.649403381E1,-2.418468475E1,-4.393930054E1,5.279786226E1
9.506884825E1,-1.621710205E1,-2.426985550E1,-4.394515991E1,5.275601733E1
9.507890725E1,-1.558692932E1,-2.410549164E1,-4.402975464E1,5.256088266E1
9.508896725E1,-1.552442932E1,-2.392749023E1,-4.465972900E1,5.299079250E1
9.509902625E1,-1.532270813E1,-2.408050919E1,-4.476620483E1,5.309114241E1
9.510908525E1,-1.495491028E1,-2.415727997E1,-4.504092407E1,5.325324740E1
9.511914425E1,-1.494789124E1,-2.417139816E1,-4.477786255E1,5.303539305E1
9.512920425E1,-1.476341248E1,-2.422322083E1,-4.485144043E1,5.306952500E1
9.513926325E1,-1.485231018E1,-2.430702209E1,-4.446295166E1,5.280508035E1
9.514932225E1,-1.463473511E1,-2.462540817E1,-4.447177124E1,5.289919316E1
9.515938125E1,-1.511149597E1,-2.469029617E1,-4.475802612E1,5.330336704E1
9.516944025E1,-1.523347473E1,-2.454676056E1,-4.468963623E1,5.321433823E1
9.517950025E1,-1.584413147E1,-2.470595551E1,-4.409396362E1,5.296884337E1
9.518955925E1,-1.626373291E1,-2.514873505E1,-4.404421997E1,5.326219293E1
9.519961825E1,-1.663928223E1,-2.525085831E1,-4.374121094E1,5.317673450E1
9.520967725E1,-1.681671143E1,-2.538475037E1,-4.346844482E1,5.307252613E1
9.521973725E1,-1.691410828E1,-2.534235382E1,-4.307354736E1,5.276033016E1
9.522979625E1,-1.735450745E1,-2.534229279E1,-4.321005249E1,5.301433173E1
9.523985525E1,-1.700791931E1,-2.532829285E1,-4.316937256E1,5.286195669E1
9.524991425E1,-1.710800171E1,-2.519956970E1,-4.337057495E1,5.299725283E1
9.525997325E1,-1.687164307E1,-2.566693878E1,-4.338586426E1,5.315804082E1
9.527003325E1,-1.692658997E1,-2.554940033E1,-4.330203247E1,5.305042244E1
9.528009225E1,-1.646034241E1,-2.564582825E1,-4.352316284E1,5.313113101E1
9.529015125E1,-1.623284912E1,-2.565216064E1,-4.370574951E1,5.321401391E1
9.530021025E1,-1.565527344E1,-2.554605865E1,-4.395648193E1,5.319643788E1
9.531027025E1,-1.526039124E1,-2.567010117E1,-4.380813599E1,5.301873643E1
9.532032925E1,-1.488887024E1,-2.569230652E1,-4.410961914E1,5.317359845E1
9.533038825E1,-1.444454956E1,-2.563975525E1,-4.423477173E1,5.312962536E1
9.534044725E1,-1.406367493E1,-2.609770203E1,-4.436627197E1,5.335956421E1
9.535050625E1,-1.402250671E1,-2.586035538E1,-4.457479858E1,5.340694097E1
9.536056625E1,-1.379010010E1,-2.573992920E1,-4.454357910E1,5.326200574E1
9.537062525E1,-1.335275269E1,-2.588958740E1,-4.459994507E1,5.327027164E1
9.538068425E1,-1.343998718E1,-2.589539337E1,-4.535900879E1,5.393184895E1
9.539074325E1,-1.341706848E1,-2.626837540E1,-4.470330811E1,5.355773547E1
9.540080325E1,-1.314720154E1,-2.650537109E1,-4.474276733E1,5.364045893E1
9.541086225E1,-1.281300354E1,-2.680700302E1,-4.436462402E1,5.339483435E1
9.542092125E1,-1.255006409E1,-2.707170868E1,-4.420846558E1,5.333638484E1
9.543098025E1,-1.268666077E1,-2.724306107E1,-4.416729736E1,5.342177359E1
9.544103925E1,-1.262661743E1,-2.737010956E1,-4.406472778E1,5.338777575E1
9.545109925E1,-1.256335449E1,-2.752278519E1,-4.394796753E1,5.335508814E1
9.546115825E1,-1.271740723E1,-2.758665085E1,-4.384982300E1,5.334381622E1
9.547121725E1,-1.279634094E1,-2.768898010E1,-4.334158325E1,5.299923395E1
9.548127625E1,-1.297373962E1,-2.776062012E1,-4.284671021E1,5.267647031E1
9.549133625E1,-1.341371155E1,-2.778415680E1,-4.318075562E1,5.307037481E1
9.550139525E1,-1.352778625E1,-2.779135513E1,-4.349758911E1,5.336104084E1
9.551145425E1,-1.369000244E1,-2.802732468E1,-4.342617798E1,5.346756053E1
9.552151325E1,-1.373785400E1,-2.805399704E1,-4.313186646E1,5.325517145E1
9.553157225E1,-1.347213745E1,-2.797434616E1,-4.339471436E1,5.335882087E1
9.554163225E1,-1.302900696E1,-2.804971313E1,-4.342858887E1,5.331588657E1
9.555169125E1,-1.296955872E1,-2.783267212E1,-4.343173218E1,5.319005970E1
9.556175025E1,-1.291127014E1,-2.729441452E1,-4.365039062E1,5.307581900E1
9.557180925E1,-1.292907715E1,-2.712906265E1,-4.345983887E1,5.283847718E1
9.558186925E1,-1.321900940E1,-2.704333496E1,-4.401638794E1,5.332472768E1
9.559192825E1,-1.350028992E1,-2.675581741E1,-4.381060791E1,5.308013714E1
9.560198725E1,-1.370584106E1,-2.703020859E1,-4.382186890E1,5.328075121E1
9.561204625E1,-1.363500977E1,-2.693667221E1,-4.368774414E1,5.310477181E1
9.562210625E1,-1.378034973E1,-2.701707077E1,-4.373458862E1,5.322155948E1
9.563216525E1,-1.378570557E1,-2.720923996E1,-4.372964478E1,5.331669766E1
9.564222425E1,-1.394776917E1,-2.720044327E1,-4.402487183E1,5.359658308E1
9.565228325E1,-1.352941895E1,-2.724620056E1,-4.377111816E1,5.330395302E1
9.566234225E1,-1.378971863E1,-2.740837860E1,-4.381640625E1,5.349068156E1
9.567240225E1,-1.385848999E1,-2.746500397E1,-4.382318115E1,5.354302377E1
9.568246125E1,-1.401933289E1,-2.716020203E1,-4.386532593E1,5.346386712E1
9.569252025E1,-1.397766113E1,-2.685855103E1,-4.381884766E1,5.326207078E1
9.570257925E1,-1.405911255E1,-2.697839737E1,-4.363049316E1,5.318940218E1
9.571263925E1,-1.412924194E1,-2.683419418E1,-4.362808228E1,5.313303133E1
9.572269825E1,-1.407485962E1,-2.694184113E1,-4.372695923E1,5.325421523E1
9.573275725E1,-1.421954346E1,-2.658002472E1,-4.375668335E1,5.313511521E1
9.574281625E1,-1.405076599E1,-2.627415466E1,-4.397821045E1,5.312097724E1
9.575287525E1,-1.395286560E1,-2.589522934E1,-4.385345459E1,5.280502666E1
9.576293525E1,-1.402043152E1,-2.581699753E1,-4.394711304E1,5.286244986E1
9.577299425E1,-1.399479675E1,-2.584809875E1,-4.440771484E1,5.325433018E1
9.578305325E1,-1.414930725E1,-2.559827423E1,-4.446920776E1,5.322579242E1
9.579311225E1,-1.410160828E1,-2.550650787E1,-4.488015747E1,5.351323046E1
9.580317225E1,-1.410652161E1,-2.510810089E1,-4.489346313E1,5.333698261E1
9.581323125E1,-1.424549866E1,-2.454797363E1,-4.477642822E1,5.301382618E1
9.582329025E1,-1.454965210E1,-2.463811874E1,-4.523709106E1,5.352685008E1
9.583334925E1,-1.443447876E1,-2.428337479E1,-4.504904175E1,5.317379646E1
9.584340825E1,-1.467994690E1,-2.427642822E1,-4.513659668E1,5.331189518E1
9.585346825E1,-1.469059753E1,-2.446447754E1,-4.511590576E1,5.338323023E1
9.586352725E1,-1.490481567E1,-2.446315765E1,-4.507809448E1,5.341005724E1
9.587358563E1,-1.506567383E1,-2.447166824E1,-4.480331421E1,5.322756841E1
9.588364463E1,-1.519944763E1,-2.485385513E1,-4.522763062E1,5.379847483E1
9.589370463E1,-1.519850159E1,-2.455512619E1,-4.517291260E1,5.361474336E1
9.590376363E1,-1.511532593E1,-2.460464478E1,-4.526300049E1,5.368985785E1
9.591382263E1,-1.521194458E1,-2.448112106E1,-4.521353149E1,5.361895166E1
9.592388163E1,-1.543572998E1,-2.450736618E1,-4.519784546E1,5.368163551E1
9.593394163E1,-1.586125183E1,-2.443128586E1,-4.490579224E1,5.352566875E1
9.594400063E1,-1.634414673E1,-2.475820160E1,-4.495852661E1,5.386435550E1
9.595405963E1,-1.665071106E1,-2.467146683E1,-4.500091553E1,5.395377515E1
9.596411863E1,-1.690983582E1,-2.483976746E1,-4.438558960E1,5.360071976E1
9.597417763E1,-1.721017456E1,-2.498297501E1,-4.423217773E1,5.363603915E1
9.598423763E1,-1.773504639E1,-2.520388031E1,-4.390090942E1,5.363820748E1
9.599429663E1,-1.801002502E1,-2.533749771E1,-4.367654419E1,5.360961018E1
9.600435563E1,-1.810147095E1,-2.508304214E1,-4.367221069E1,5.351713969E1
9.601441463E1,-1.794197083E1,-2.485657501E1,-4.385937500E1,5.351082520E1
9.602447463E1,-1.833050537E1,-2.465676498E1,-4.401974487E1,5.368148121E1
9.603453363E1,-1.836123657E1,-2.463105011E1,-4.392352295E1,5.360130135E1
9.604459262E1,-1.851496887E1,-2.435126877E1,-4.404806519E1,5.362854100E1
9.605465162E1,-1.879676819E1,-2.451893997E1,-4.409259033E1,5.383914407E1
9.606471063E1,-1.896946716E1,-2.429418945E1,-4.417715454E1,5.386714499E1
9.607477063E1,-1.868434143E1,-2.402029800E1,-4.390457153E1,5.341994695E1
9.608482963E1,-1.873739624E1,-2.413955307E1,-4.461746216E1,5.407888654E1
9.609488863E1,-1.808088684E1,-2.390528870E1,-4.461660767E1,5.374963234E1
9.610494763E1,-1.826968384E1,-2.360903931E1,-4.507067871E1,5.406046766E1
9.611500763E1,-1.735845947E1,-2.349414825E1,-4.509970093E1,5.373336153E1
9.612506663E1,-1.676171875E1,-2.342239380E1,-4.552362061E1,5.386987822E1
9.613512563E1,-1.666070557E1,-2.314337921E1,-4.592401123E1,5.405746867E1
9.614518463E1,-1.611395264E1,-2.287652206E1,-4.603726196E1,5.387415169E1
9.615524363E1,-1.593829346E1,-2.308520508E1,-4.597369385E1,5.385662836E1
9.616530363E1,-1.599610901E1,-2.306433487E1,-4.610565186E1,5.397749697E1
9.617536263E1,-1.613764954E1,-2.307991028E1,-4.551065063E1,5.351939193E1
9.618542163E1,-1.630314636E1,-2.317872238E1,-4.551559448E1,5.361636964E1
9.619548063E1,-1.637760925E1,-2.339847565E1,-4.516552734E1,5.343818492E1
9.620554063E1,-1.632048035E1,-2.374399567E1,-4.477633667E1,5.324524143E1
9.621559963E1,-1.611917114E1,-2.367713165E1,-4.473971558E1,5.312321895E1
9.622565863E1,-1.642874146E1,-2.394502640E1,-4.477111816E1,5.336404086E1
9.623571763E1,-1.618879700E1,-2.402324677E1,-4.485937500E1,5.339997246E1
9.624577763E1,-1.611314392E1,-2.413873291E1,-4.483605957E1,5.340958782E1
9.625583663E1,-1.601025391E1,-2.396360779E1,-4.486190796E1,5.332141703E1
9.626589562E1,-1.597331238E1,-2.373806000E1,-4.503500366E1,5.335535358E1
9.627595463E1,-1.557943726E1,-2.359184647E1,-4.550851440E1,5.357535784E1
9.628601363E1,-1.533448792E1,-2.343053818E1,-4.564410400E1,5.354923780E1
9.629607363E1,-1.502441406E1,-2.349702072E1,-4.593157959E1,5.373595635E1
9.630613263E1,-1.486569214E1,-2.340408325E1,-4.569970703E1,5.345281226E1
9.631619163E1,-1.470208740E1,-2.336194611E1,-4.555465698E1,5.326498543E1
9.632625063E1,-1.476469421E1,-2.362354279E1,-4.559289551E1,5.343014215E1
9.633631063E1,-1.475999451E1,-2.363519669E1,-4.595861816E1,5.374639098E1
9.634636963E1,-1.477961731E1,-2.345809174E1,-4.592428589E1,5.364474988E1
9.635642863E1,-1.497279358E1,-2.363558960E1,-4.597827148E1,5.382218030E1
9.636648763E1,-1.490716553E1,-2.390674210E1,-4.553985596E1,5.355029769E1
9.637654763E1,-1.534448242E1,-2.379586411E1,-4.558688354E1,5.366432931E1
9.638660663E1,-1.531391907E1,-2.357528687E1,-4.521026611E1,5.323794164E1
9.639666563E1,-1.524696350E1,-2.360686493E1,-4.547415161E1,5.345701481E1
9.640672463E1,-1.557417297E1,-2.379607773E1,-4.517102051E1,5.337817225E1
9.641678363E1,-1.544836426E1,-2.379375458E1,-4.554547119E1,5.365803445E1
9.642684363E1,-1.528802490E1,-2.385161591E1,-4.528250122E1,5.341468154E1
9.643690263E1,-1.520654297E1,-2.388167191E1,-4.541455078E1,5.351686299E1
9.644696163E1,-1.468855286E1,-2.376137543E1,-4.574963379E1,5.360396943E1
9.645702063E1,-1.448979187E1,-2.370930099E1,-4.634024048E1,5.403242461E1
9.646708063E1,-1.418057251E1,-2.357250595E1,-4.656668091E1,5.408518692E1
9.647713962E1,-1.389031982E1,-2.359796524E1,-4.634301758E1,5.382824748E1
9.648719862E1,-1.363044739E1,-2.335617447E1,-4.663055420E1,5.390462472E1
9.649725763E1,-1.380647278E1,-2.329433441E1,-4.660949707E1,5.390445180E1
9.650731663E1,-1.390318298E1,-2.331827927E1,-4.625381470E1,5.363260220E1
9.651737663E1,-1.420491028E1,-2.357868195E1,-4.613101196E1,5.371967966E1
9.652743563E1,-1.454121399E1,-2.378233719E1,-4.559692383E1,5.344273504E1
9.653749463E1,-1.511894226E1,-2.382678604E1,-4.562438965E1,5.364590459E1
9.654755363E1,-1.568978882E1,-2.429764557E1,-4.536312866E1,5.379924252E1
9.655761363E1,-1.604325867E1,-2.456171036E1,-4.502017212E1,5.373527391E1
9.656767263E1,-1.633718872E1,-2.466376114E1,-4.472686768E1,5.362553068E1
9.657773163E1,-1.638822937E1,-2.475819397E1,-4.497131348E1,5.388841495E1
9.658779063E1,-1.609333801E1,-2.489361954E1,-4.431475830E1,5.331496624E1
9.659785063E1,-1.608128357E1,-2.484992981E1,-4.464038086E1,5.356202289E1
9.660790963E1,-1.650895691E1,-2.495012665E1,-4.473171997E1,5.381432197E1
9.661796863E1,-1.678581238E1,-2.472011948E1,-4.467642212E1,5.374784179E1
9.662802763E1,-1.699807739E1,-2.459920502E1,-4.417172241E1,5.334038417E1
9.663808663E1,-1.682250977E1,-2.493972397E1,-4.456860352E1,5.377124776E1
9.664814663E1,-1.706201172E1,-2.542562103E1,-4.404318237E1,5.364118159E1
9.665820563E1,-1.699333191E1,-2.568837357E1,-4.419757080E1,5.387106023E1
9.666826463E1,-1.692201233E1,-2.602986526E1,-4.377426147E1,5.366651055E1
9.667832363E1,-1.688644409E1,-2.628828812E1,-4.340866089E1,5.348399692E1
9.668838363E1,-1.681204224E1,-2.645428467E1,-4.324685669E1,5.341127741E1
9.669844262E1,-1.657810974E1,-2.638513184E1,-4.328656006E1,5.333605897E1
9.670850162E1,-1.705537415E1,-2.662531662E1,-4.326480103E1,5.358765044E1
9.671856063E1,-1.704806519E1,-2.674794006E1,-4.324426270E1,5.362979657E1
9.672862063E1,-1.727247620E1,-2.685678482E1,-4.321160889E1,5.372958652E1
9.673867963E1,-1.725181580E1,-2.687976074E1,-4.308966064E1,5.363641991E1
9.674873863E1,-1.735827637E1,-2.681025696E1,-4.332495117E1,5.382518956E1
9.675879763E1,-1.723445129E1,-2.675615692E1,-4.332315063E1,5.375698676E1
9.676885663E1,-1.738037109E1,-2.663252640E1,-4.322143555E1,5.366061174E1
9.677891663E1,-1.710832214E1,-2.658385849E1,-4.326815796E1,5.358665610E1
9.678897563E1,-1.702070618E1,-2.647912216E1,-4.350360107E1,5.369740828E1
9.679903463E1,-1.698820496E1,-2.602383041E1,-4.380221558E1,5.370728951E1
9.680909363E1,-1.684230042E1,-2.634387970E1,-4.400921631E1,5.398587038E1
9.681915363E1,-1.694223022E1,-2.601761627E1,-4.412194824E1,5.395092064E1
9.682921263E1,-1.662420654E1,-2.585013580E1,-4.417028809E1,5.381085498E1
9.683927163E1,-1.651210022E1,-2.604625702E1,-4.397915649E1,5.371427338E1
9.684933063E1,-1.663121033E1,-2.624361420E1,-4.395678711E1,5.382865014E1
9.685939063E1,-1.624945068E1,-2.645949554E1,-4.370162964E1,5.360953260E1
9.686944963E1,-1.651091003E1,-2.639776993E1,-4.352581787E1,5.351587829E1
9.687950863E1,-1.674572754E1,-2.638492966E1,-4.345422363E1,5.352432583E1
9.688956763E1,-1.698588562E1,-2.655315781E1,-4.349795532E1,5.371836387E1
9.689962663E1,-1.725997925E1,-2.642403412E1,-4.304586792E1,5.337680402E1
9.690968663E1,-1.762095642E1,-2.640699005E1,-4.323471069E1,5.363830196E1
9.691974562E1,-1.779064941E1,-2.639194107E1,-4.326223755E1,5.370905843E1
9.692980462E1,-1.790153503E1,-2.646416855E1,-4.284475708E1,5.344614470E1
9.693986363E1,-1.816990662E1,-2.657692337E1,-4.269519043E1,5.347296184E1
9.694992363E1,-1.817207336E1,-2.648864365E1,-4.248474121E1,5.326185998E1
9.695998263E1,-1.838627625E1,-2.680158615E1,-4.191046143E1,5.303646813E1
9.697004163E1,-1.873953247E1,-2.702423096E1,-4.230029297E1,5.357979023E1
9.698010063E1,-1.927160645E1,-2.706216431E1,-4.227636719E1,5.376845520E1
9.699016063E1,-1.923641968E1,-2.712798691E1,-4.200140381E1,5.357317834E1
9.700021963E1,-1.911514282E1,-2.713570786E1,-4.196102905E1,5.350199328E1
9.701027863E1,-1.911210632E1,-2.706711578E1,-4.178518677E1,5.332825891E1
9.702033763E1,-1.897386169E1,-2.704332352E1,-4.215557861E1,5.355783400E1
9.703039663E1,-1.913398743E1,-2.719866562E1,-4.224176025E1,5.376098209E1
9.704045663E1,-1.903587341E1,-2.724113083E1,-4.224197388E1,5.374781896E1
9.705051563E1,-1.894578552E1,-2.729434967E1,-4.226116943E1,5.375807618E1
9.706057463E1,-1.881027222E1,-2.739796829E1,-4.215847778E1,5.368251351E1
9.707063363E1,-1.854269409E1,-2.714304352E1,-4.246020508E1,5.369772184E1
9.708069363E1,-1.831278992E1,-2.726979446E1,-4.227346802E1,5.353546547E1
9.709075263E1,-1.828933716E1,-2.711730576E1,-4.262442017E1,5.372791937E1
9.710081163E1,-1.796855164E1,-2.677034378E1,-4.307629395E1,5.380601504E1
9.711087063E1,-1.777073669E1,-2.667586136E1,-4.304196167E1,5.366573512E1
9.712093063E1,-1.767881775E1,-2.670055008E1,-4.323291016E1,5.380097111E1
9.713098963E1,-1.760606384E1,-2.602526093E1,-4.349176025E1,5.365464472E1
